Час (UTC),Широта (град.),Довгота (град.),Висота (м),Температура (°C),Тиск (hPa),Точка роси (°C),Відносна вологість (%),Міксинг-співвідношення (g/kg),v_true
2025-05-27 06:04:25,50.45010710009984,30.52294625921027,267.50592031009427,15.301480190437251,979.7699397485154,11.013072046875513,75.56878566489335,8.448328355164799,1.0027588962575678
2025-05-27 06:04:30,50.45011219087655,30.52294276646934,268.33686056871613,17.210614972508598,981.9041423154097,13.442538826067809,78.503645001159,9.91412479750137,1.002758896241359
2025-05-27 06:04:35,50.450106387647985,30.52294723970329,267.86430846305456,16.075802405736606,980.6825929432293,13.463608262861909,84.49295475857728,9.940528002792208,1.002758896240624
2025-05-27 06:04:40,50.45011503623687,30.52294235367248,289.4020706456165,15.441789041948008,980.9312643645366,11.822914257169995,79.01644267054559,8.909664832334451,1.002758896232152
2025-05-27 06:04:45,50.450112071944716,30.52294809130495,291.32366074742464,14.369213469256296,980.2588394927564,11.029629204883724,80.33841068973227,8.453474868060145,1.0027588962236689
2025-05-27 06:04:50,50.45012051742537,30.522946384691032,286.3032093190484,16.6432412319971,978.5004381686174,13.345434825762721,80.86721158743214,9.885376627485885,1.0027588962074714
2025-05-27 06:04:55,50.45011541872001,30.522949761074567,297.0749241835479,16.48688304004196,979.5282900219294,14.438135838377802,87.6824096115841,10.613471862573158,1.0027588962067364
2025-05-27 06:05:00,50.4501211211638,30.522935473780176,307.9286769314746,17.867123647444608,976.1387586345409,14.236332778319774,79.30214423778165,10.510415405140144,1.0027588961982645
2025-05-27 06:05:05,50.450124718736205,30.522939381593172,309.9539070524524,16.98433286120276,976.2646560988263,12.367450874502513,74.22649831984674,9.284658501238978,1.0027588961820557
2025-05-27 06:05:10,50.45012594814222,30.52293048910538,322.1776739018763,16.061133473468363,976.9038116911507,12.075219480301321,77.21885827724242,9.099207917339637,1.0027588961813094
2025-05-27 06:05:15,50.450123992782196,30.52293559220964,317.9937118310908,16.110808605088938,976.1592176119071,11.192215567657325,72.61019571365274,8.582839528041863,1.0027588961728489
2025-05-27 06:05:20,50.4501208350319,30.52293927293871,316.5556199212287,17.176359144771205,971.2945671818416,13.836866962085816,80.71897883676495,10.289020974892729,1.00275889615664
2025-05-27 06:05:25,50.4501304803509,30.52293591231034,306.06076835043297,17.04058208698968,973.3122784271357,13.03998944933759,77.29577189921942,9.739567037693927,1.002758896155905
2025-05-27 06:05:30,50.450127173572476,30.522930151821644,322.2916465840466,16.105108723226508,973.5313829280086,13.622878648721818,85.21426558432782,10.120834364947664,1.0027588961474332
2025-05-27 06:05:35,50.45014042001771,30.522921468771163,328.1909964806998,17.60003314457359,972.5413557677147,12.910091628119712,73.97727373368848,9.663657827919781,1.00275889613895
2025-05-27 06:05:40,50.45013743170316,30.5229251988695,349.03360978643644,15.930057684753836,971.5162289493095,13.340598904675339,84.60224804581162,9.954389568386391,1.0027588961227527
2025-05-27 06:05:45,50.450134486541664,30.522928944076057,335.8036728718592,16.222252351501442,969.3157787857709,12.754730676167812,79.91808481681096,9.596657087924124,1.0027588961220175
2025-05-27 06:05:50,50.450145946539145,30.52293670282799,340.4632264231728,15.672850356464854,970.1428242311955,11.182001331263086,74.6219077900601,8.630874688596874,1.0027588961135456
2025-05-27 06:05:55,50.45013668136897,30.52292550864028,337.59689122008484,16.405255506560938,970.0633770703555,13.431933952755852,82.56557270945916,10.03004432975634,1.002758896097337
2025-05-27 06:06:00,50.45014230212947,30.522927538734837,366.9656126545278,15.44834944841089,966.7904904530318,12.495997481509335,82.5614538356113,9.457739918435497,1.0027588960965905
2025-05-27 06:06:05,50.45014042197909,30.522924818040398,371.67876309323987,16.06096167509841,967.3663652996856,12.642491694825125,80.15313832074791,9.544721807722462,1.00275889608813
2025-05-27 06:06:10,50.450138977585134,30.522937265269743,391.16911621700274,14.400976359100477,968.3874209850113,12.348975544708289,87.47595393873902,9.349788754861919,1.002758896079658
2025-05-27 06:06:15,50.45014900611623,30.522923494129213,382.26590138690324,15.937455079037838,967.9914843716923,11.776053388920229,76.31094947692806,9.00219927077787,1.0027588960634495
2025-05-27 06:06:20,50.45015129582586,30.522922304335534,375.3866706509554,14.7698937638371,966.7753464891904,12.234142179524987,84.77339189032924,9.294103510357036,1.0027588960627143
2025-05-27 06:06:25,50.4501535982093,30.52292007283868,387.09654572178397,15.840003953007951,966.0808388634375,11.02604461362289,73.06739885139561,8.577177099929461,1.002758896054231
2025-05-27 06:06:30,50.450157921945774,30.522921405205523,389.7558995772569,14.78517255623198,964.8281568117404,11.096158524535266,78.55460245499782,8.629098834060379,1.0027588960380338
2025-05-27 06:06:35,50.450159128765314,30.522928239043402,408.54765782872903,14.693821301784268,964.1476503056529,10.165798292328295,74.26983197965308,8.109517302471883,1.0027588960372986
2025-05-27 06:06:40,50.45016049733567,30.522919667872372,409.06505457710534,14.91697715371736,966.3277467003708,12.367458517284485,84.71273113519241,9.381579028537828,1.0027588960288267
2025-05-27 06:06:45,50.450165744692924,30.522919295417573,414.8942528181206,14.041119672128337,964.7082225238878,10.236154290444345,77.83892264542578,8.143451773469744,1.0027588960203548
2025-05-27 06:06:50,50.450158660244156,30.522923096044785,407.50005565279304,13.64738326109295,963.0414372605161,9.404293068747279,75.52367891239675,7.7096959713884905,1.002758896004135
2025-05-27 06:06:55,50.45016705424431,30.52291944988622,408.2159825323342,14.778202614440595,963.7477721646184,12.381270076377412,85.55160138986547,9.415745201863809,1.002758896003411
2025-05-27 06:07:00,50.4501667282042,30.522919098885904,398.30690548915976,13.96096909614129,962.2128935624196,9.88278652043763,76.41615283432395,7.971581101120459,1.0027588959949392
2025-05-27 06:07:05,50.4501628057706,30.522921851356212,424.1740946501196,16.19755224888837,961.6627276870091,13.541562023599667,84.26573378952271,10.192808162046855,1.0027588959787306
2025-05-27 06:07:10,50.45017126824735,30.522924820357748,438.17785431055705,14.296895872868479,960.9170867389653,10.63518287640718,78.62510773556528,8.399593208727579,1.0027588959779954
2025-05-27 06:07:15,50.450166468303465,30.52291026526915,443.53760277930945,15.76656025148838,961.0599498782354,11.770463337304935,77.12125894779801,9.06467801707501,1.0027588959695122
2025-05-27 06:07:20,50.45017496766342,30.522905497092054,438.50240483045513,14.528161508677762,957.5305158498909,11.05292844349723,79.64002008040573,8.670514249330518,1.0027588959610516
2025-05-27 06:07:25,50.45018456839027,30.52291879292843,435.7667636894854,16.874633169644433,958.2194243955585,13.294215815288247,79.42146789590704,10.063771778567205,1.002758895944843
2025-05-27 06:07:30,50.450176863388705,30.522914445494827,451.7732357134766,13.715009632953329,960.003841703119,10.05260511740611,78.53525628118881,8.082738550668257,1.0027588959441078
2025-05-27 06:07:35,50.45018444140156,30.52291273719679,455.668201690024,14.88008594276808,961.0613064892311,11.099587197284256,78.09313920080469,8.665390789717216,1.002758895935636
2025-05-27 06:07:40,50.45018151301884,30.522905140823056,468.6811284266807,15.65246759307709,961.5711489891945,13.23143830398782,85.50739403275739,9.986466806744177,1.002758895919416
2025-05-27 06:07:45,50.45018909012771,30.52291159772493,467.18024610178344,13.359342432102101,958.8733640356786,8.864641195384484,74.20484971493133,7.463654914407313,1.0027588959186924
2025-05-27 06:07:50,50.45018733671361,30.52291184918111,470.42864267362023,15.542016547312082,958.6074616131424,10.635842920189635,72.56712727751902,8.420480035643722,1.0027588959102205
2025-05-27 06:07:55,50.45018825132621,30.52290750440223,471.4819751795521,14.750736504229343,957.1959336170596,11.814944087902308,82.56561612216434,9.128965477878646,1.0027588959017486
2025-05-27 06:08:00,50.4501911749037,30.522898928012538,458.08745791048034,17.138604475367924,957.2072649559724,14.437683195103139,84.12555843598855,10.864966107798189,1.0027588958855285
2025-05-27 06:08:05,50.45019568270267,30.522899903602262,491.57303444795764,14.84703746960815,953.7352656140431,11.930353448751685,82.6816064377639,9.233650459891255,1.0027588958848048
2025-05-27 06:08:10,50.45019849061744,30.52289874322496,484.8306077118938,14.932913578813936,956.3556071688402,12.865418626116227,87.4355655349077,9.800641025203808,1.002758895876333
2025-05-27 06:08:15,50.450195515207014,30.52289717817954,497.0674146989946,12.751802501080894,955.2813600798137,10.065738146433572,83.70540704573472,8.130453851786752,1.0027588958601241
2025-05-27 06:08:20,50.45020498529381,30.52289989412195,509.76481368458747,14.644709545888078,954.9980454652014,11.975007298820138,84.01495641891952,9.24885385618601,1.0027588958593892
2025-05-27 06:08:25,50.45020134594364,30.522899769789156,506.180579549508,15.789367172068093,954.7350434552042,11.066208047245603,73.50029122125889,8.704035121933158,1.002758895850906
2025-05-27 06:08:30,50.450207982412664,30.52290555508308,490.96388868350857,15.08908509528715,952.2028452994646,10.58003342303526,74.43201277600937,8.445992381027057,1.0027588958347087
2025-05-27 06:08:35,50.45020744744965,30.522899314922608,519.2003520719613,14.74582279802115,952.4394011760892,11.817265879972354,82.60445242706875,9.176655489539753,1.0027588958339848
2025-05-27 06:08:40,50.45021603050068,30.522893551677853,531.319735603567,13.840138979430698,950.7766093559011,10.714416416911266,81.41759699536007,8.53593962916099,1.0027588958254787
2025-05-27 06:08:45,50.450205642045276,30.522889978327544,521.6399082103521,13.292313146511992,952.6022420780605,10.534073140988648,83.36634460282582,8.416227752588718,1.0027588958170297
2025-05-27 06:08:50,50.45021240869293,30.52290013084004,527.9145073801133,14.525377430519898,950.8571846681764,12.076790230776002,85.23485774524248,9.353190506541122,1.0027588958008211
2025-05-27 06:08:55,50.450223985331014,30.522899174532018,544.8178219557924,15.46526433525823,951.1744303405773,11.149834613822257,75.46038310588865,8.786392686773466,1.002758895800086
2025-05-27 06:09:00,50.45022330777069,30.522900879597202,542.9069218154585,13.411400307417434,948.2677702064581,10.313060522297029,81.51031308593019,8.32977660051451,1.002758895791614
2025-05-27 06:09:05,50.45021839710062,30.522891405858932,532.6882398635723,14.548734495971356,947.9866135258662,11.571258916996138,82.31352229280125,9.069580120311661,1.0027588957754054
2025-05-27 06:09:10,50.45021472156532,30.522884395299137,549.2189808052317,13.872902473525135,945.1454574190715,10.585777624861578,80.55128656911619,8.513224468216208,1.0027588957746703
2025-05-27 06:09:15,50.450227947464086,30.52290131601025,561.1192170296338,14.255064907372534,943.2632924867819,9.563612085022847,73.38423732985012,7.959265113276586,1.0027588957661984
2025-05-27 06:09:20,50.45022586618379,30.522887006112327,567.3125070606931,14.061054612736957,946.9965038691363,10.15964963301569,77.34177075408851,8.25489980828115,1.0027588957577265
2025-05-27 06:09:25,50.45022479752186,30.522885456740077,559.5701460218419,13.871410298671904,946.2012285070181,11.090693715927593,83.31053080999959,8.798137753475453,1.0027588957415179
2025-05-27 06:09:30,50.45022296617707,30.522892727131502,554.4426325303046,14.239893904356572,947.378282926201,11.589882011157954,84.07812962644645,9.086835532940034,1.0027588957407598
2025-05-27 06:09:35,50.450237096526294,30.522879330038386,563.1473196706922,15.398530149007694,947.3815076024488,11.587672353724312,78.01426033697939,9.085457190618486,1.0027588957323108
2025-05-27 06:09:40,50.45022846461052,30.522874673738766,577.4473041056513,13.754080138436839,948.2073369355857,11.715886554368314,87.49656694087314,9.155812384536071,1.0027588957161022
2025-05-27 06:09:45,50.450233574860256,30.522875561011148,592.2603600499239,15.589374243269337,943.6567206356547,10.6608117379088,72.46757722045356,8.570162657499761,1.002758895715367
2025-05-27 06:09:50,50.45023447045985,30.52288929865051,594.5641216769367,13.82078212509772,939.0097644728613,11.360232896265842,85.09240735833423,9.028701332793908,1.0027588957068954
2025-05-27 06:09:55,50.450230525371296,30.52289303112345,618.4912592126238,12.551586749293739,943.2457908595708,9.867246725486211,83.6916661534147,8.125394916576496,1.0027588956984235
2025-05-27 06:10:00,50.450233265401536,30.522885462833397,597.0235981296502,13.492234485766012,942.5736112691645,11.246610798805168,86.27885525504678,8.925632338454177,1.0027588956822147
2025-05-27 06:10:05,50.4502486741137,30.522877230967108,596.339935350983,13.122551113438695,939.021315225955,9.633697351921757,79.36712643071725,8.033897894108685,1.0027588956814797
2025-05-27 06:10:10,50.450234269931904,30.522874373584102,628.2654038110134,15.862210019180253,941.1043367025554,12.15182782080771,78.60240511487908,9.499126383438547,1.0027588956730078
2025-05-27 06:10:15,50.450240424726324,30.522870551542272,615.964351736349,12.133071375557783,941.1482368047048,8.049516942043361,76.09153837114286,7.192405997294347,1.002758895656799
2025-05-27 06:10:20,50.45025479328277,30.522881976423633,633.7177264695977,15.544394779796445,936.0541035882198,11.076035057374785,74.71152498325088,8.886101033408268,1.0027588956560411
2025-05-27 06:10:25,50.45024690846868,30.522868627379534,607.986000184664,13.705249395593897,942.2983075982761,9.056387758450693,73.4970959738244,7.69673951007093,1.0027588956475921
2025-05-27 06:10:30,50.45025586768871,30.522880972524504,622.6475679346026,15.204719121267294,935.4570974538022,11.136205819333686,76.66432033121431,8.92794698461568,1.0027588956391202
2025-05-27 06:10:35,50.450245656502716,30.522871522852622,649.4784331902317,12.473593939629357,937.8139939775285,8.003418328711962,74.17381241340392,7.195417969325589,1.0027588956229117
2025-05-27 06:10:40,50.45025859560651,30.52287086267365,657.4627233615389,13.834561435093118,937.071151849844,11.176343006506002,83.98619967852224,8.93645553177169,1.0027588956221765
2025-05-27 06:10:45,50.450260238180576,30.522874329264894,643.1125839664322,14.069150461266076,937.9346864910165,11.9220010765462,86.89885009259483,9.386300761803051,1.0027588956137046
2025-05-27 06:10:50,50.45025980046563,30.522873703799878,648.9565161481166,13.319833103484775,940.4134422385001,10.110119622810709,80.8936744312511,8.285597000136372,1.002758895597496
2025-05-27 06:10:55,50.45027008359621,30.5228658459034,641.8278343231716,13.531903672593055,935.443585208401,9.560071616753657,76.89466636354719,8.024724335606374,1.0027588955967608
2025-05-27 06:11:00,50.450266999205034,30.52286420158863,665.8222963810721,13.02606245001834,937.7140701012036,10.985657045509285,87.4170504344007,8.816312119473672,1.002758895588289
2025-05-27 06:11:05,50.45027105944489,30.522864044602766,667.6162743636937,14.082426622049526,935.9787506464197,10.056703107257267,76.7045679231629,8.295280884978366,1.0027588955797941
2025-05-27 06:11:10,50.45026447030332,30.522858957370083,661.5762152693515,12.863372197355437,932.1947899587318,8.309403419761395,73.82097948897601,7.393171896498487,1.0027588955636084
2025-05-27 06:11:15,50.45027255248027,30.522871977232526,672.9505860631045,13.007367851184336,929.2746550326875,8.290982196606317,73.03736639570043,7.4073049943591505,1.0027588955628732
2025-05-27 06:11:20,50.450275807350565,30.522869503667415,692.1409779599597,13.503134520428189,931.286320966245,9.499090721224489,76.72382121096778,8.027617943662356,1.0027588955544013
2025-05-27 06:11:25,50.45028296265659,30.522863634534904,691.1014983457649,13.591763429847008,930.4878851666331,10.370681098311728,80.86877919725183,8.524297594595826,1.0027588955381928
2025-05-27 06:11:30,50.45027350959207,30.52285998685088,701.7958067679671,14.08552084173396,929.4464512018025,9.968841673195406,76.23940724384136,8.304713167940784,1.0027588955374578
2025-05-27 06:11:35,50.4502706924342,30.52285844766331,705.2738818912809,14.221014765273724,928.163264574609,9.776487366199365,74.60479214389532,8.208416503029316,1.002758895528986
2025-05-27 06:11:40,50.45028028443211,30.522868985197007,683.7370508704147,12.169299058368832,932.410441988462,9.413564799933654,83.24622460665934,7.971247807246241,1.002758895512777
2025-05-27 06:11:45,50.45027242784922,30.52285528989303,701.2893281119229,13.492687894791796,929.3544996003426,10.63318020933082,82.82963535155064,8.687668396069627,1.0027588955120421
2025-05-27 06:11:50,50.450278145749394,30.522864878362988,713.1078908245457,13.383934895562211,928.6099575514901,10.227166017859885,81.18913066226682,8.45917147086021,1.0027588955035702
2025-05-27 06:11:55,50.450286613191956,30.522858162488898,712.5465592013373,11.367489881617374,931.3210417681262,7.516017484652394,77.18015431515045,7.006749337108395,1.0027588954950755
2025-05-27 06:12:00,50.450292940453714,30.522850801848197,724.1433940551467,14.208047246161277,926.0052889786396,12.062504808696854,86.92125794646365,9.598909722655078,1.0027588954788897
2025-05-27 06:12:05,50.45028949653832,30.522851076917995,737.0320851584333,14.111930413299783,928.0973881654102,10.997398320237043,81.51369746588337,8.916024204515761,1.0027588954781546
2025-05-27 06:12:10,50.450294080282426,30.522842876045505,727.3100651576931,13.471117978829234,924.3637141382743,9.68587034872515,77.85469029101573,8.191982026133084,1.0027588954696827
2025-05-27 06:12:15,50.4502976147813,30.522858943750485,745.1428622083852,14.171850841845592,926.3277810613312,10.499286119577732,78.5497557552172,8.63792977660205,1.002758895453474
2025-05-27 06:12:20,50.450297898561395,30.52286554440196,744.4366191566324,14.14134157548662,925.6180562083081,11.226269812642638,82.60373327792385,9.07909008099788,1.0027588954527389
2025-05-27 06:12:25,50.45029177322432,30.522855814653514,751.3008060153903,13.605505496631983,927.4224754785972,8.926337792957927,73.32917495472654,7.752543428278737,1.002758895444267
2025-05-27 06:12:30,50.45029961801334,30.522848336360845,736.4018168658708,13.071725395745212,922.066399075113,8.732810425949639,74.94064864991937,7.695567047829578,1.002758895435795
2025-05-27 06:12:35,50.45029941177422,30.522845690992316,748.5866618170525,15.007226996576582,925.4958945921454,10.822175235970885,76.04141557750563,8.836428030889138,1.0027588954195865
2025-05-27 06:12:40,50.45031030344718,30.5228491415656,750.8239174099484,13.548979421865525,924.4174532910304,11.429993552107671,87.01132415504989,9.216431394569415,1.0027588954188513
2025-05-27 06:12:45,50.450306901551826,30.522847685315003,744.5735890062073,13.065455612549705,922.5979487145838,8.31983712615957,72.90312632054307,7.476353880137868,1.0027588954103568
2025-05-27 06:12:50,50.45030541286697,30.52285024217483,767.8123062747796,11.92686486369565,923.3196763464299,8.562533598247072,79.8649854504259,7.59586801145685,1.0027588953941708
2025-05-27 06:12:55,50.45030216089923,30.52284007037395,797.8859404542756,12.013438796164653,918.4830513607119,7.650851865229017,74.63925625146881,7.1722537841124305,1.0027588953934359
2025-05-27 06:13:00,50.45031423755004,30.52284282530631,780.809697104123,13.63220276315101,921.4224255116469,9.123149233997328,74.18043230464397,7.909304659200764,1.002758895384964
2025-05-27 06:13:05,50.45030899182613,30.522836364647464,795.37782957443,13.795581986262315,919.8609122125672,10.10155055508213,78.38122657336397,8.468322603274322,1.002758895376492
2025-05-27 06:13:10,50.450309019147625,30.522843161029954,791.9570384226516,10.336852131164985,918.2699151222319,6.343418980797927,76.266881133703,6.552297540412589,1.0027588953602833
2025-05-27 06:13:15,50.450329207441946,30.522844718743702,792.2956078099058,12.690594890477604,918.1939059283874,7.8988314877417665,72.60663805446424,7.298243746884975,1.0027588953595483
2025-05-27 06:13:20,50.450319286759814,30.5228336492674,788.5539554880055,11.209016631759269,915.7677764720208,8.585681635463365,83.87932274639518,7.671441973755751,1.0027588953510764
