Час (UTC),Широта (град.),Довгота (град.),Висота (м),Температура (°C),Тиск (hPa),Точка роси (°C),Відносна вологість (%),Міксинг-співвідношення (g/kg),v_true
2025-05-27 06:02:31.187600,50.450026847082704,30.527666162818857,126.03313056760555,16.496574652774274,999.447479452956,14.24156360828485,86.52058316933497,10.264786350278627,2.538830029377288
2025-05-27 06:02:36.198167,50.45002045992517,30.527839738624596,141.30885537299417,17.754484441152055,999.030837695633,12.78521795961326,72.66353088764821,9.325831165559421,2.600446096903472
2025-05-27 06:02:44.976933,50.450024782123066,30.528137015358624,158.46559303322135,16.80556084397564,993.5679921042847,14.780655984264136,87.84572745315675,10.698990616899838,2.4805215297547454
2025-05-27 06:02:49.640978,50.45001905055314,30.52829774930049,144.07147579564148,18.843709339485226,997.5694619007795,15.283501334575396,79.80104908154779,11.012101282108732,2.6542907187120144
2025-05-27 06:02:53.627163,50.4500197084057,30.528432782181277,183.23901818498723,17.35337337587365,990.6497955223078,15.002430928691098,86.07004953963015,10.88822364279925,2.7451396669105326
2025-05-27 06:02:57.652490,50.45001654881309,30.52857153216346,183.88352944493553,17.293196094756404,991.7031080076964,14.711550930938657,84.79335806167477,10.67095346643447,2.7514749357117605
2025-05-27 06:03:00.821904,50.450013702266766,30.52867086683506,,,,,,,2.9300783863021205
2025-05-27 06:03:05.389170,50.45001570963352,30.528825048006173,197.0652936414916,16.202897059383133,987.9068723781896,13.358972917399699,83.24060566642848,9.798554511124264,2.7123515218423426
2025-05-27 06:03:09.203714,50.45001678405842,30.52895798065026,192.31031191535348,18.584447717826283,989.844665731027,14.595275631769498,77.58898608477345,10.610009222412257,2.8186318183962777
2025-05-27 06:03:12.404213,50.45001658231368,30.529068144756028,180.3737447846208,17.27892778777305,989.1987664024728,13.975077279041926,80.91966336827306,10.192315280831458,2.955743586976562
2025-05-27 06:03:18.836514,50.4500221627812,30.529297850763726,137.11931914806615,16.445163841220104,1000.0815336506998,11.741186689545028,73.70879728198007,8.688987959398249,2.638376824610929
2025-05-27 06:03:22.918314,50.45002409907443,30.52944491523572,237.11136989325414,17.236439282238976,986.7872611939688,12.850176167832743,75.40062779057416,9.48417087678673,2.8156359859847173
2025-05-27 06:03:29.220211,50.45002982083356,30.529675730435955,186.35453510048032,16.16377946258298,992.4325225555333,11.848251491291366,75.5751015842781,8.819893811192983,2.66866378208281
2025-05-27 06:03:35.953009,50.45001732488718,30.5299252737798,213.3101097327625,16.900918934426794,986.2250365128668,12.217290999520234,73.88707205849902,9.097886953932809,2.666783578335922
2025-05-27 06:03:40.604671,50.45001944041557,30.530083205971582,219.31495059370627,16.973607248512685,988.161401093823,12.634559105712652,75.59103814005339,9.335913551456796,2.7903780362311155
2025-05-27 06:03:44.214020,50.450018758882,30.530212404956067,221.4627738247616,15.336945027809179,988.1950252284022,10.671760555474966,73.7045230111042,8.184868285078235,2.9362147964173126
2025-05-27 06:03:52.142204,50.45002080502919,30.530505336672896,204.93180424173602,18.13604797341154,990.996036800775,15.540738420739421,84.80948912365656,11.274357568937129,2.676615894198879
2025-05-27 06:03:56.745197,50.4500166780261,30.53067124445803,243.4008097814852,15.970850630670979,983.2426537093813,11.863832454348891,76.59069650842821,8.91279855777553,2.831738964436804
2025-05-27 06:03:57.753904,50.45001386720403,30.530710920175785,244.6874336512103,13.987339557825925,984.2759687511283,9.398056678346421,73.84257295407369,7.538150721727066,5.617586184565373
2025-05-27 06:04:00.813620,50.45001261308318,30.53082375416067,252.6529813617618,17.826237560160834,981.0106792787559,13.276950421835142,74.69909029815558,9.81503368648505,3.107181209859045
2025-05-27 06:04:06.093067,50.45000803015679,30.5310085414497,232.79676244195824,15.334930549222646,989.5329099740301,10.428535523559846,72.52845659026525,8.040493718362997,2.8188479460275477
2025-05-27 06:04:10.266843,50.45001193115975,30.531160589307756,253.35394476503586,15.609093185135537,984.8851980772854,10.89281364443667,73.50211856810289,8.336067443590968,2.925225231004554
2025-05-27 06:04:14.405593,50.45001019572714,30.53131824153081,253.44161208636504,17.129675553235366,984.2896964549548,12.967213911276609,76.49572216321233,9.58284058529669,2.9415735242766146
2025-05-27 06:04:20.793037,50.45001468326137,30.53156146950209,258.5873985975737,16.316788266299454,982.8228788049437,13.502829968739217,83.41675650045931,9.944318990937438,2.8062576265100967
2025-05-27 06:04:25.171038,50.450020150897515,30.531721519697722,260.4049731329008,16.16639052642392,983.0889569098372,11.504739839077107,73.86667904808706,8.702273706945837,2.9395787172087013
2025-05-27 06:04:30.329355,50.45002535149627,30.53191913597862,273.9781412901364,14.913416172999172,980.4698082028184,12.771036986627706,87.00601250506801,9.496113098200645,2.889228083080298
2025-05-27 06:04:36.126245,50.4500249904954,30.532144640572202,279.4506570574778,17.864046670621576,979.7798712634991,15.78866643112158,87.65459631005213,11.591786626967332,2.867795634961762
2025-05-27 06:04:42.580221,50.45002637873609,30.532385367307107,280.99397465092477,17.094252144879086,978.8586623996902,14.732849009712488,85.98619332565679,10.828540731240166,2.8553840131173533
2025-05-27 06:04:48.465891,50.450019676763326,30.532617983962616,,,,,,,2.88941217229241
2025-05-27 06:04:54.722555,50.450023136268136,30.532860976281068,286.1945979001829,14.258485402281828,977.8282684296906,10.15671693380833,76.34347528040149,7.989684516155729,2.887786691716122
2025-05-27 06:04:59.294026,50.450024765641274,30.533041421509683,301.84502631080426,13.663878362692705,979.4829426941801,8.824738733625978,72.55150132104093,7.284866996987741,2.9955127436480473
2025-05-27 06:05:06.648028,50.45002319729474,30.533328015291005,306.278000637279,15.709658764388317,976.4281109165036,13.338380234206916,85.79132489153497,9.902061248109364,2.8829311882547883
2025-05-27 06:05:11.164492,50.45002516531974,30.53350556459004,284.048317308338,17.820915664067,976.8012111036227,13.387400853717413,75.26443607082179,9.93041781806507,3.0252545612289796
2025-05-27 06:05:17.030622,50.45002236181036,30.533744186980993,331.1267431230577,16.731947934226735,974.2124522614229,11.906478459052629,73.17037725334697,9.022322127999265,2.954112043412276
2025-05-27 06:05:21.376925,50.45002428412521,30.533921829664376,312.4899633411982,16.552408150999426,976.6951577727891,12.766082988986536,78.31301319953353,9.530234293164023,3.066173026236645
2025-05-27 06:05:26.201240,50.450030681205014,30.534119541985945,330.539126086149,16.33492395171315,972.2234160322563,11.880662900836898,74.91478447423616,9.025442469398715,3.0376622114075507
2025-05-27 06:05:28.956073,50.45003213620062,30.534232193280474,320.87467430516693,16.456871188990487,970.0784778778346,13.490149378479291,82.60740129944793,10.06862329249438,3.3957739414743684
2025-05-27 06:05:32.227793,50.45002759051506,30.534366491136637,327.399574855879,15.337121213624831,977.8587420814681,12.950357379486688,85.66645785669304,9.636043529628072,3.2628531737264885
2025-05-27 06:05:35.440328,50.45002845262751,30.534504302148427,354.5982521317238,16.03204411446209,973.4532474181257,12.251982476294431,78.26787874906383,9.24039903413797,3.287931976221778
2025-05-27 06:05:40.297834,50.45003157034581,30.534702768706833,349.8702572702677,15.422844867460883,969.9004711465017,11.902551084062685,79.5293580416096,9.060636348996836,3.0855442601071723
2025-05-27 06:05:46.651640,50.45002605781621,30.534964394592226,335.8356257313539,15.704414941475168,975.3174549695934,10.944901080651578,73.30801358786526,8.448546507307316,3.026003966673325
2025-05-27 06:05:47.651640,50.45003080100192,30.534995464360563,338.790761827225,16.86291265495474,973.5202018102964,14.690269884771329,87.01750857993358,10.85855943028257,5.804922924903858
2025-05-27 06:05:48.869117,50.45003004399008,30.535046848469843,346.73636277980387,16.94415056197768,969.5541662274002,13.493611089851129,80.10657286204437,10.076465352661726,5.06110386400969
2025-05-27 06:05:52.364180,50.45002368126867,30.53518825020539,356.28717343588255,14.35715272627053,972.113250420933,10.471789587557886,77.47060737183283,8.210441532150861,3.2900630856509236
2025-05-27 06:05:56.883288,50.450027359723755,30.53538233852871,364.02251519199314,17.589434447923086,970.6668765592834,15.200215345039116,85.88192832489979,11.261323393284325,3.174683820247671
2025-05-27 06:06:03.246893,50.450025500750485,30.53565196831149,357.2613206499516,16.010936015682063,972.4077892874827,12.413991755692571,79.2126539635716,9.35101742683817,3.0902161239961896
2025-05-27 06:06:05.220794,50.4500259335749,30.535740870374283,369.6445156395219,16.62617995088093,971.141956710172,11.713011854554964,72.72919673703844,8.93475968412663,3.9303729750427263
2025-05-27 06:06:10.430517,50.45002086169102,30.53596877127346,393.65641606397634,14.723001607887518,968.297914983951,9.863073198134163,72.64286634198416,7.910256523910402,3.1645793419787704
2025-05-27 06:06:13.350810,50.450015551016534,30.536099074883364,398.077657234768,15.637521495247789,966.5442822759734,12.088537138430892,79.40955485603092,9.206368214393198,3.480282637318405
2025-05-27 06:06:18.892192,50.45001492526633,30.5363371764897,396.26689015135986,14.868993379031865,965.8383112858426,12.447215151339531,85.42152966011483,9.436467500265888,3.1731732941213973
2025-05-27 06:06:22.333253,50.45001640741809,30.536483596865853,384.8790980530086,15.746927141475338,967.5279152533626,12.872680873946447,83.02162706108359,9.690385685594515,3.384075587205112
2025-05-27 06:06:25.146031,50.450017014874845,30.536609887854507,393.2942345412726,15.961706887015936,965.3407294075156,12.331006119471814,79.03004852582207,9.36850258487015,3.5476469317646018
2025-05-27 06:06:33.141371,50.450026183338,30.536944640390505,410.2661437929938,15.681892679186964,964.3091924549755,13.462662316228693,86.64320175713476,10.11142286054646,3.144820685883225
2025-05-27 06:06:38.310732,50.45002195499577,30.537170372201363,404.09506153923815,15.286458813684906,965.4297042728626,11.317432612443906,77.18464815615683,8.75292886121498,3.243251677705511
2025-05-27 06:06:42.241744,50.45002110947135,30.53734600038756,410.3690054662178,15.513391788723075,964.2614601776835,12.596589691775248,82.76226488994173,9.546699122571603,3.359477684147708
2025-05-27 06:06:43.742830,50.45001576138046,30.537419894504364,408.05558770160746,15.563633637645953,965.8143118582257,12.525425420406307,82.11171354864817,9.48603145874177,4.569265394761345
2025-05-27 06:06:47.149608,50.450025475631094,30.53757380566532,444.5561732343873,14.049380322708714,958.8113892984742,10.171272829109258,77.46053782089646,8.158267548307125,3.4627835051246727
2025-05-27 06:06:52.904241,50.45002695918071,30.537829650176604,431.79114436158255,15.33479023653827,960.0841641327174,11.044512534528227,75.56489803692216,8.64223343841042,3.2666514196326117
2025-05-27 06:06:59.688042,50.45002670170002,30.538134017287398,432.53892438520546,16.78386951915094,957.7470316268281,14.400767942796026,85.83451987674484,10.832388816621982,3.246983331828315
2025-05-27 06:07:03.496928,50.45002614745289,30.53830810305786,449.78064384283914,14.964560838879933,962.3605973567368,12.002876251605326,82.45112053660694,9.19417467422034,3.436782176981036
2025-05-27 06:07:04.627315,50.45001330200415,30.53835648271323,456.4298402672023,15.500724022997561,958.3397747743415,13.314982998236683,86.81523094125781,10.076351429703987,5.458765350019693
2025-05-27 06:07:08.173688,50.45001185859845,30.53851759289456,462.34167614048215,16.516672465852167,954.658758011535,13.108836920207466,80.27143936441499,9.978427874102248,3.499608771734984
2025-05-27 06:07:11.826234,50.45001788529353,30.53868194278556,443.66501224589246,15.752875465813064,958.9179012070728,12.012476672337444,78.43103657820143,9.233600365187359,3.495526391692918
2025-05-27 06:07:21.123649,50.45002353608007,30.53909492638984,570.9288443788257,13.688923931169457,947.50056758759,10.841549399629198,82.92046816941914,8.639646040974272,3.27334315899446
2025-05-27 06:07:26.017858,50.45002414762428,30.539316502062583,459.8920342000483,16.348542425082453,959.8398536535118,12.772605648681198,79.37010872460881,9.704411074203094,3.3997359869979595
2025-05-27 06:07:32.279182,50.45002529229746,30.539602093614892,,,,,,,3.352255167284711
2025-05-27 06:07:37.011224,50.45003376118289,30.539819175911106,494.87659258322805,14.460889573118434,952.2972542641438,10.755385268626114,78.42045681267615,8.54571565484705,3.4358581643420063
2025-05-27 06:07:40.152526,50.450036493387664,30.53996634516472,476.6399740811695,14.833176610065332,954.871456445854,9.901189906576219,72.31295905356393,8.043703173805909,3.6488884821136125
2025-05-27 06:07:42.779815,50.45003470626135,30.540086687148616,495.22555851142596,13.745173021122035,954.9578560981553,11.314816880924573,85.25471600081154,8.848721466194887,3.807121320778395
2025-05-27 06:07:50.815291,50.45004064613117,30.540472914185603,495.28786551165746,14.438916619141258,954.2278680960604,11.503915713556722,82.53146015693692,8.968777525734536,3.3670391860399853
2025-05-27 06:07:58.378552,50.450034378883,30.540830113815815,503.9504547003533,15.162318672320474,953.8927531606821,10.311795446835415,72.76816202634696,8.279294209505142,3.3875564032383996
2025-05-27 06:08:05.205925,50.45002938914567,30.541157401053628,494.6790704943656,15.0986832560775,954.359442311912,12.711346415113091,85.63867951375319,9.721297238417316,3.4152713842518287
2025-05-27 06:08:09.235616,50.450026517881184,30.541341659176354,516.3324130403197,14.778233842009504,954.1617644003616,11.33618676789668,79.85075737399393,8.868937274386786,3.572105085297399
2025-05-27 06:08:14.009484,50.45002471049124,30.54156146342204,499.3724123469779,13.014834947763962,955.475870730205,8.940727683776075,76.28416028891728,7.529571771943807,3.5221456188992835
2025-05-27 06:08:20.592143,50.45002798573559,30.54188127617672,512.114049254728,15.552193220979436,952.6709790249405,12.790845537604994,83.61461424613069,9.79046027414632,3.460307511548672
2025-05-27 06:08:28.624177,50.450023544026905,30.54226584522269,527.7298906574167,12.75510931312354,949.7320044613358,8.835523141524625,77.04270251326439,7.521372981568831,3.4458680847983025
2025-05-27 06:08:36.414804,50.450017534486825,30.542640154644484,542.4127813806009,13.205839217020673,945.613204723452,10.847491279585448,85.60637431942992,8.660599641433869,3.4625392860165727
2025-05-27 06:08:41.516172,50.45002045912467,30.542885337871972,552.5816804245309,12.427210383388188,945.2052175399701,7.448089630855854,71.63612937079576,6.870378845757238,3.553986651621453
2025-05-27 06:08:45.694465,50.45002937838183,30.543085552103733,546.2003721817839,14.320048870836908,947.1571626641834,9.42788294974676,72.41241686376254,7.853229238751399,3.6325136601290478
2025-05-27 06:08:51.341000,50.4500248620482,30.5433622403279,537.5144559862908,16.012355752680527,949.9054110980775,12.587940346586281,80.11519545425986,9.687643658599992,3.554838060599515
2025-05-27 06:08:56.453363,50.45001656833761,30.543606275697226,548.718630428043,14.611741619925665,947.0491014803384,10.270645172187928,75.1895324610781,8.316724940353465,3.5919349182945735
2025-05-27 06:09:00.560200,50.45000748100309,30.543796470644246,549.7311395728148,13.319000313366736,950.4541004713203,11.020259053865345,85.95786514498967,8.716777294249846,3.677223909998953
2025-05-27 06:09:06.381977,50.45000112952199,30.54408131401066,548.5572103148477,13.829347198007467,948.3858445009247,9.072966799622282,72.98813041246316,7.6553892612908365,3.587155020266335
2025-05-27 06:09:11.815357,50.44999515568138,30.544351489840977,550.8043583576432,13.851112269269402,949.1367213125583,11.03824227976076,83.13044339037351,8.73962400862496,3.6153103420949155
2025-05-27 06:09:18.477860,50.449989199380575,30.54468262256642,546.0466186992405,15.585511420703781,950.1664757311102,11.180379009841577,75.03261937015671,8.813940189475158,3.5887941493695177
2025-05-27 06:09:22.385290,50.44998618585367,30.544876915382275,580.6780706875714,14.682950883908845,943.2864427638833,11.258453027451441,79.930349481032,8.925896145765709,3.7484867614044775
2025-05-27 06:09:26.421576,50.44998699793007,30.545084034648088,579.7720459490357,13.012556603174604,940.529704314252,10.229517209042767,83.19508101766756,8.35185530904535,3.7472924943985237
2025-05-27 06:09:32.670648,50.4499885673123,30.545385167603065,573.5448341386154,16.00941297667467,942.6716969694836,13.189082740679744,83.34603021145476,10.161363497518488,3.638611834850209
2025-05-27 06:09:34.201616,50.44999214659514,30.545459015498754,583.1094570302137,13.897008598324263,943.6221516858533,11.648739168160942,86.30396524189804,9.159628185550478,4.836729390301283
2025-05-27 06:09:38.073864,50.44998083123678,30.545653939290098,577.2996428106338,13.922868474962582,944.3045987365628,9.990737577571908,77.1613740583742,8.184475277034975,3.802678126378938
2025-05-27 06:09:42.859211,50.44998349547385,30.54589601544746,599.707456207147,13.820249071893578,939.4267269965321,10.840149859777805,82.20785250351636,8.714116699565816,3.738791094456657
2025-05-27 06:09:45.624183,50.449977859407504,30.546026127341793,,,,,,,4.03239974902133
2025-05-27 06:09:50.258791,50.44998331162215,30.546255691141816,600.7180099913795,13.274738746207193,941.2170029190677,9.286936810977606,76.77128067374042,7.827873371616995,3.774047427629256
2025-05-27 06:10:00.746906,50.44998137383295,30.54677952344098,604.4549830364967,13.443869668911422,939.3339727994975,10.69824487843837,83.4544066227023,8.631937429883791,3.660662091557405
2025-05-27 06:10:09.127094,50.44998186918356,30.54720335241903,620.2424019748521,13.845798641271669,942.1932419144664,9.581610333840025,75.44963930127483,7.978184664700835,3.691438011320131
2025-05-27 06:10:14.109484,50.44998397348413,30.54745729023977,629.1694665865009,13.25275476233295,936.6252525317038,10.927576044889127,85.80023551668216,8.792223921878852,3.7917629681840612
2025-05-27 06:10:24.237374,50.44998977622731,30.547972781730536,623.751690096466,12.902298048745967,939.428322992066,10.274477356205804,84.04946989560706,8.387276996395267,3.702620305508094
2025-05-27 06:10:27.937461,50.44999403028952,30.548164220147772,632.3017434819094,12.982517754139296,936.8017520878961,9.985507600589393,82.00900319150426,8.24796698002523,3.9236738543126775
2025-05-27 06:10:34.685278,50.450000470415624,30.548511600181428,637.8795709146502,12.448483460036627,936.0725955973373,8.671760038197085,77.7424558562244,7.547403274973915,3.7699452722159363
2025-05-27 06:10:38.720197,50.45000020588993,30.548718534276855,641.3540917713797,12.926224181503706,929.548602298742,10.34254214898156,84.30034592615439,8.516793736809776,3.9116763621832433
2025-05-27 06:10:44.492178,50.44999969788024,30.54901500618748,654.3335108287224,14.45249440942831,933.8842978690558,11.020788412798417,79.8598910715061,8.873960966165164,3.8226528804848487
2025-05-27 06:10:48.566587,50.45000210039437,30.549232702510228,641.8966657253345,12.289128279865533,933.3406102976062,10.06341632154916,86.27323303853647,8.32282989568698,3.933239798869491
2025-05-27 06:10:55.391251,50.45000755473516,30.549588879328294,652.960020493573,14.851350772250399,935.7454438590024,12.404116158720656,85.27694793289795,9.716710728865802,3.820722488268424
2025-05-27 06:10:59.496990,50.450006099893905,30.549805817683577,678.3570914642603,14.500167252764133,932.8299400810627,9.725557697781253,73.0193405863487,8.13859279347565,3.955719358296574
2025-05-27 06:11:05.299483,50.45000889951933,30.55011990628681,654.2603862806882,13.493424302864668,934.4623673470047,10.094170933634718,79.89810548703817,8.330058884892665,3.873680524608946
2025-05-27 06:11:07.946344,50.4500080923037,30.550257811037312,679.4450831180808,13.930087242244245,932.3162282895433,11.213532389329629,83.67287038743699,9.00519673775852,4.235776391331855
2025-05-27 06:11:12.824385,50.44999490643283,30.55052351075313,676.3843074190756,16.260294936011302,926.8128858508317,13.463543846300794,83.50372351373029,10.528041997020248,3.9391605839947963
2025-05-27 06:11:15.829033,50.44999193160383,30.550688336017938,693.4512530329655,13.587174430719648,931.9901162613809,10.06501030443635,79.25699399115005,8.335952712961252,4.164499072549631
2025-05-27 06:11:21.954572,50.44998960514494,30.55101477427587,673.2036433045516,13.207143383180828,934.689154046302,10.181566580286834,81.88111084354124,8.377489410741742,3.916021478843873
2025-05-27 06:11:28.982670,50.44999707474505,30.551395398202295,676.0271080935482,13.920112940111832,935.0679069344202,11.733347194377464,86.65764873052294,9.29726582498853,3.9085834771059114
2025-05-27 06:11:34.158808,50.449995592708966,30.551687236407513,694.9861282973164,13.575695125046996,928.8542219327109,8.802959255959825,72.86175554389989,7.675401695126702,3.975959062746202
2025-05-27 06:11:40.553354,50.449998470087785,30.552041990620328,704.5776037221021,12.595198240457405,927.944780016683,9.513599966082078,81.49499699357054,8.064863226451463,3.9482472621703897
2025-05-27 06:11:47.051470,50.450000377217336,30.552406833407943,677.6877679856094,12.157278970003066,934.9492327739991,9.284925400270883,82.59396703734667,7.879934443753143,3.9588890835307633
2025-05-27 06:11:51.177785,50.45000062739174,30.55263750588226,703.145188452562,13.149289080322898,930.2294282834441,10.615657182123702,84.60723125311698,8.669114879122178,4.081160986361141
2025-05-27 06:11:58.109838,50.45000047380903,30.553017327141045,842.7407110074217,9.254233551150676,912.3563887840049,5.485147267342178,77.28337879691094,6.211300874655552,3.976043076922187
2025-05-27 06:12:04.800304,50.449993044119175,30.55339287690533,707.6048331882112,13.56272513968878,928.5498723700532,10.960753633930196,84.2694750720379,8.889636873649541,3.993984439686987
2025-05-27 06:12:09.919325,50.45000019018478,30.553671646568855,720.2915556078801,13.023446767720776,928.9821906981208,10.706191106148452,85.82189256779067,8.734159149310244,4.056320889387243
2025-05-27 06:12:16.583959,50.449995675413426,30.5540469844518,727.311398012064,13.933570435922364,924.8958641977836,11.218206963766747,83.67988723019864,9.081355096275724,4.020766663699221
2025-05-27 06:12:20.286512,50.4499899045942,30.55425794274601,724.4499247062643,13.124085337137277,930.017985339135,10.895064201209657,86.33739414900177,8.836187147494714,4.187750395914399
2025-05-27 06:12:23.007758,50.44998502880919,30.55441505420537,729.0816816022075,13.78726872320421,925.7325605557523,9.259775578436457,74.11528218797767,7.945750979379242,4.38187901074005
2025-05-27 06:12:29.728048,50.44998434028695,30.55478910530927,759.5896779276495,13.43424809216097,924.3589098683926,10.743221470298689,83.75717723733723,8.800434740680904,4.05898701681969
2025-05-27 06:12:35.177977,50.44998526485346,30.555097827740507,753.9121040288774,10.787317324566118,925.2114361861214,7.578249476326236,80.55240635593093,7.083915844082092,4.107461115951787
2025-05-27 06:12:40.453404,50.44998470022933,30.555396998716706,757.5853454297951,12.708223826177678,924.6898843350524,8.62946111383254,76.21030393566824,7.619341484308366,4.12736519068386
2025-05-27 06:12:45.872414,50.44997803758812,30.555696468300248,771.5093519883943,12.031485935183104,922.0557065218408,8.301420501754887,77.92445206197279,7.471348485806162,4.1346684184335425
2025-05-27 06:12:50.753475,50.44997458574446,30.55597310932249,751.7744332111428,12.162422036445902,922.766727964523,8.392776660675572,77.73561747076243,7.512492418650963,4.171566204732495
2025-05-27 06:12:54.405582,50.4499764250631,30.55618087385205,758.118915981023,12.068506443410891,925.0226935709102,8.454921765061199,78.54809326575352,7.525972390430518,4.282281604127267
2025-05-27 06:12:59.702929,50.44998627777073,30.55649029555748,777.7300454007787,11.219201071994986,922.2282247988455,6.239532563548054,71.40433921136771,6.476826146920896,4.178482550577092
2025-05-27 06:13:04.297903,50.449972230760906,30.556759500692465,778.5431157405081,12.133161584164533,919.9435741380076,9.363625511114133,83.16461431284219,8.053220558914084,4.22643635911882
2025-05-27 06:13:07.382053,50.44997160844962,30.556935047834678,797.7656409097942,14.414461045986073,918.1613866804964,9.84781295763033,74.02963542858278,8.339346787257243,4.4069317164801625
